"PROVIDER_NAME","PROVIDER_NUMBER","PROVIDER_STREET","PROVIDER_CITY","PROVIDER_COUNTY","PROVIDER_STATE","PROVIDER_ZIP_CODE","PROVIDER_ZIP_CODE_PLUS_4","PROGRAM_NAME","PROGRAM_NUMBER","PROGRAM_COUNTY","PROGRAM_STREET_ADDRESS","PROGRAM_CITY","PROGRAM_STATE","PROGRAM_ZIP_CODE","PROGRAM_ZIP_CODE_PLUS_4","PROGRAM_DIRECTOR","PROGRAM_DIRECTOR_EMAIL","PROGRAM_DIRECTOR_TELEPHONE","PROGRAM_DIRECTOR_PHONE_EXTENSION","PROGRAM_TYPE","SERVICE_TYPE","ADMISSION_PHONE","ADMISSION_PHONE_EXT","ADDITIONAL_LOCATION_NAME","ADDITIONAL_LOCATION_STREET","ADDITIONAL_LOCATION_CITY","ADDITIONAL_LOCATION_ZIP","ADDITIONAL_LOCATION_COUNTYNAME"
"Transitional Services Association, Inc","50590","127 Union St","Saratoga Springs","Saratoga","NY","12866","4411","Hedgerow House RRi","53320","Saratoga","994 Route 67","Ballston Spa","NY","12020","","Ms. Julianne Thomas CASAC","jthomas@tsamail.org","5188853872","","Residential","820 Residential Reintegration","","","","","","",""
"Conifer Park, Inc.","14770","79 Glenridge Rd","Glenville","Schenectady","NY","12302","4523","Conifer Park MSW-IP","3814","Schenectady","79 Glenridge Rd","Glenville","NY","12302","4523","Mr. William DeJoy","Bdejoy@libertymgt.com","5189528118","","Crisis","Med Sup Withdrawal - Inpatient","5189528343","","","","","",""
"Conifer Park, Inc.","14770","79 Glenridge Rd","Glenville","Schenectady","NY","12302","4523","Conifer Park, Inc. IP","50849","Schenectady","79 Glenridge Rd","Glenville","NY","12302","4523","Mr. William DeJoy","Bdejoy@libertymgt.com","5189528118","","Inpatient","Inpatient Rehabilitation","5189528343","","","","","",""
"Conifer Park, Inc.","14770","79 Glenridge Rd","Glenville","Schenectady","NY","12302","4523","Conifer Park, Inc. OP 3","51828","Schenectady","600 Franklin St","Schenectady","NY","12305","2107","Ms. Paola M Sposito LMSW","PSposito@libertymgt.com","5183727031","","Outpatient","Outpatient Clinic","5183727031","","Conifer Park, Inc.","79 Glenridge Road","Glenville","12302","Schenectady"
"Conifer Park, Inc.","14770","79 Glenridge Rd","Glenville","Schenectady","NY","12302","4523","Conifer Park, Inc. OTP 3","53233","Schenectady","600 Franklin St","Schenectady","NY","12305","2107","Ms. Paola M Sposito LMSW","PSposito@libertymgt.com","5183727031","",Opioid Treatment Program,"Opioid Outpatient Treatment","5183727031","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","Georgia S. Perrin House CR","50334","Schenectady","575 Lansing St","Schenectady","NY","12303","1123","Ms. Marilyn Bryan Debernardo","mbryandebernardo@newchoicesrecovery.org","5183487974","","Residential","Community Residential","5183487974","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","Margaret T. Smith House CR","51172","Schenectady","834 Emmett St","Schenectady","NY","12307","1404","Ms. Marilyn Bryan Debernardo","mbryandebernardo@newchoicesrecovery.org","5183487974","","Residential","Community Residential","5183487974","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","New Choices Recovery Center CR","52743","Schenectady","72 Union Ave","Schenectady","NY","12308","","Ms. Marilyn Bryan Debernardo","mbryandebernardo@newchoicesrecovery.org","5183487974","","Residential","Community Residential","5183487974","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","New Choices Recovery Center OP","50332","Schenectady","728 State St","Schenectady","NY","12307","1206","Laura Combs","lcombs@newchoicesrecovery.org","5183487968","","Outpatient","Outpatient Clinic","5183464436","","Alcoholism and Substance Abuse Council of Schenectady","122 Park Avenue","Schenectady","12304","Schenectady"
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","New Choices Recovery Center OP 1","52777","Schenectady","846 State St","Schenectady","NY","12307","1202","Ana Dempsey","adempsey@newchoicesrecovery.org","5183827838","","Outpatient","Outpatient Clinic","5183827838","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","New Choices Recovery Center OP R","51966","Schenectady","728 State St","Schenectady","NY","12307","1206","Laura Combs","lcombs@newchoicesrecovery.org","5183487968","","Outpatient","Outpatient Rehabilitation","5183464436","","","","","",""
"New Choices Recovery Center","35060","728 State St","Schenectady","Schenectady","NY","12307","1206","Purcell House CR","50333","Schenectady","406 Summit Ave","Schenectady","NY","12307","","Ms. Marilyn Bryan Debernardo","mbryandebernardo@newchoicesrecovery.org","5183487974","","Residential","Community Residential","5183487974","","","","","",""
"St. Peter's Hospital City of Albany","83060","3 Mercycare Ln","Guilderland","Albany","NY","12084","3504","St. Peter's Hospital OP 2","51810","Schenectady","2925 Hamburg St","Rotterdam","NY","12303","4343","Ms. Megan McClearn","Megan.Mcclearn@sphp.com","5183572909","11","Outpatient","Outpatient Clinic","5183572909","","","","","",""
"Schoharie Co. Community Services Board","70740","113 Park Place","Schoharie","Schoharie","NY","12157","5205","Schoharie Co Chemical Dependencies OP","50427","Schoharie","113 Park Pl","Schoharie","NY","12157","5210","Ms. Bonnie Post","bonniepost@co.schoharie.ny.us","5182958336","","Outpatient","Outpatient Clinic","5182958336","","","","","",""
"Finger Lakes Area Counseling/Recovery","39040","28 E Main St","Clifton Springs","Ontario","NY","14432","1231","FLACRA Addictions Clinic OP 1","51717","Schuyler","106 S Perry St","Watkins Glen","NY","14891","1615","Lisa Schilling","lisa.schilling@flacra.org","6075358260","","Outpatient","Outpatient Clinic","6075358260","","","","","",""
"Dick Van Dyke Addiction Treatment Ctr","90003","1330 County Road 132","Ovid","Seneca","NY","14521","9716","Dick Van Dyke ATC IP","50725","Seneca","7116 County Rd 132","Willard","NY","14588","0039","Mr. Andrew Merrill","andrew.merrill@oasas.ny.gov","3158356153","","Inpatient","Inpatient Rehabilitation","3158356173","","","","","",""
"Seneca County Community Services Board","70330","31 Thurber Dr","Waterloo","Seneca","NY","13165","1665","Seneca County Community Services OP","50431","Seneca","31 Thurber Dr","Waterloo","NY","13165","","Ms. Tammy Orlopp LMSW","torlopp@co.seneca.ny.us","3155391985","1957","Outpatient","Outpatient Clinic","3155391985","1969","","","","",""
"Catholic Charities of Steuben County","44050","23 Liberty St","Bath","Steuben","NY","14810","","Catholic Charities of Steuben CR","52637","Steuben","130 Rumsey St","Bath","NY","14810","9602","Mrs. Trinity Cowburn","Trinity.Cowburn@dor.org","6077765823","","Residential","Community Residential","6077765823","","","","","",""
"Catholic Charities of Steuben County","44050","23 Liberty St","Bath","Steuben","NY","14810","","Catholic Charities of Steuben SL","52638","Steuben","6251 County Route 64","Hornell","NY","14843","","Mrs. Trinity Cowburn","Trinity.Cowburn@dor.org","6077765823","","Residential","Supportive Living","6077765823","","","","","",""
"Loyola Recovery Foundation, Inc.","70570","1159 Pittsford Victor Rd","Pittsford","Monroe","NY","14534","","Loyola Recovery Foundation IP","52890","Steuben","411 Canisteo St","Hornell","NY","14843","2104","Ms. MaryKimm Sheehan CASAC","msheehan@loyolarecovery.org","5852031262","","Inpatient","Inpatient Rehabilitation","","","","","","",""
"Loyola Recovery Foundation, Inc.","70570","1159 Pittsford Victor Rd","Pittsford","Monroe","NY","14534","","Loyola Recovery Foundation OP","52885","Steuben","411 Canisteo St","Hornell","NY","14843","2104","Ms. Edith Resnik","eresnik@loyolarecovery.org","5852031242","","Outpatient","Outpatient Clinic","","","","","","",""
"Loyola Recovery Foundation, Inc.","70570","1159 Pittsford Victor Rd","Pittsford","Monroe","NY","14534","","Loyola Recovery Foundation,Inc MSW-IP2","53267","Steuben","411 Canisteo St","Hornell","NY","14843","","Ms. MaryKimm Sheehan CASAC","msheehan@loyolarecovery.org","5852031262","","Crisis","Med Sup Withdrawal - Inpatient","","","","","","",""
"Steuben County Alcohol Substance Abuse","70640","115 Liberty St","Bath","Steuben","NY","14810","1508","Steuben Co Alcoholism & SA Serv  OP","50913","Steuben","115 Liberty St","Bath","NY","14810","1508","Ms. Kim Jessup","kimj@co.steuben.ny.us","6076642156","","Outpatient","Outpatient Clinic","","","","","","",""
"Steuben County Alcohol Substance Abuse","70640","115 Liberty St","Bath","Steuben","NY","14810","1508","Steuben County Alcoholism & SA OP 1","50914","Steuben","114 Chestnut St","Corning","NY","14830","2514","Ms. Kim Jessup","kimj@co.steuben.ny.us","6079376201","","Outpatient","Outpatient Clinic","","","","","","",""
"Steuben County Alcohol Substance Abuse","70640","115 Liberty St","Bath","Steuben","NY","14810","1508","Steuben County Alcoholism & SA OP 2","52186","Steuben","7454 Seneca Rd","Hornell","NY","14843","9141","Ms. Kim Jessup","kimj@co.steuben.ny.us","6073242483","","Outpatient","Outpatient Clinic","","","","","","",""
"Alternatives Counseling Services, Inc.","290","518 E Main St","Riverhead","Suffolk","NY","11901","2529","Alternatives Counseling Svs, Inc. OP","776","Suffolk","518 E Main St","Riverhead","NY","11901","2529","Ms. Tiffany Tartaglione LCSW","ttartaglione@alternatives-counseling.org","6312834440","","Outpatient","Outpatient Clinic","6312834440","","Alternatives Counseling Services, Inc.","291 Hampton Road","Southampton","11968","Suffolk"
"Behavioral Enhancement Substance Abuse","48360","770 Grand Blvd","Deer Park","Suffolk","NY","11729","5725","Behavioral Enhancement and SAMT OP","52688","Suffolk","770 Grand Blvd","Deer Park","NY","11729","5725","Mrs. Lauren A Rathburn LCSW","lrathburn@best-tx.com","6316752400","108","Outpatient","Outpatient Clinic","","","Behavioral Enhancement and Substance Abuse","21 Technology Drive","East Setauket","11733","Suffolk"
"Catholic Charities of Rockville Centre","20580","90 Cherry Ln","Hicksville","Suffolk","NY","11801","","Catholic Charities of Rockville Ctr OP","50121","Suffolk","155 Indian Head Rd","Commack","NY","11725","2212","Ms. Jennifer Perciavalle","Perciavalle.Jennifer@catholiccharities.cc","6315436200","118","Outpatient","Outpatient Clinic","6315436200","","","","","",""
"Catholic Charities of Rockville Centre","20580","90 Cherry Ln","Hicksville","Suffolk","NY","11801","","Diocese of Rockville Ctr OP","50125","Suffolk","31 Montauk Hwy","Hampton Bays","NY","11946","1816","Ms. Joan Desmond","Desmond.joan@catholiccharities.cc","6317233362","306","Outpatient","Outpatient Clinic","6317243362","306","","","","",""
"Catholic Charities of Rockville Centre","20580","90 Cherry Ln","Hicksville","Suffolk","NY","11801","","Talbot House RS","53205","Suffolk","30-C Carlough Rd","Bohemia","NY","11716","","Ms. Toni M DeFelice CASAC","defelice.toni@catholiccharities.cc","6315894144","","Residential","820 Residential Stabilization","","","","","","",""
"Charles K. Post Addiction Treatment","90013","998 Crooked Hill Rd.","West Brentwood","Suffolk","NY","11717","","C.K. Post ATC CR","50753","Suffolk","998 Crooked Hill Rd","West Brentwood","NY","11717","1087","Ms. Elaine Dubissette","elaine.dubissette@oasas.ny.gov","6314347554","","Residential","Community Residential","","","","","","",""
"Charles K. Post Addiction Treatment","90013","998 Crooked Hill Rd.","West Brentwood","Suffolk","NY","11717","","C.K. Post ATC IP","50749","Suffolk","998 Crooked Hill Rd","West Brentwood","NY","11717","1087","Ms. Elaine Dubissette","elaine.dubissette@oasas.ny.gov","6314347209","","Inpatient","Inpatient Rehabilitation","","","","","","",""
"Community Counseling of Ronkonkoma","12000","3281 Veterans Memorial Hwy","Ronkonkoma","Suffolk","NY","11779","7675","Community Counseling Services OP","51223","Suffolk","3281 Veterans Memorial Hwy","Ronkonkoma","NY","11779","7676","Ms. Ruth M Meyer","swerckmann@optonline.net","6314713122","","Outpatient","Outpatient Clinic","","","","","","",""
"Concern For Independent Living, Inc","16390","312 Expressway Dr S","Medford","Suffolk","NY","11763","","Concern For Independent Living SL","52590","Suffolk","72 Riviera Dr","Selden","NY","11784","1769","Mr. Ralph Fasano","rfasano@concernhousing.org","6317580474","201","Residential","Supportive Living","","","","","","",""
"Ctr for Addiction Recovery Empowerment","46120","2805 Veterans Hwy","Ronkonkoma","Suffolk","NY","11779","7647","Ctr for Addiction Recovery Empower. OP","52196","Suffolk","2805 Veterans Memorial Hwy","Ronkonkoma","NY","11779","7680","Dawn B Harris CASAC","dharris@care-ny.com","6315325234","122","Outpatient","Outpatient Clinic","","","","","","",""
"Employee Assistance Resource Services","1413","278 E Main St","Smithtown","Suffolk","NY","11787","","Employee Assistance Resource Srvcs OP","4164","Suffolk","278 E Main St","Smithtown","NY","11787","2915","Warren D Zysman","deltaphi@hotmail.com","6313616960","","Outpatient","Outpatient Clinic","6313616960","","","","","",""
"Family Service League, Inc.","50440","790 Park Ave","Huntington","Suffolk","NY","11743","4516","Family Recovery Center OP","50994","Suffolk","1235 Montauk Hwy","Mastic","NY","11950","2917","Mrs. Tracy Lynn Goldstein LCSW","Tracy-Lynn.Goldstein@fsl-li.org","6317723294","","Outpatient","Outpatient Clinic","6317723294","","","","","",""
"Family Service League, Inc.","50440","790 Park Ave","Huntington","Suffolk","NY","11743","4516","Family Recovery Center OP","51813","Suffolk","1444 Fifth Ave","Bay Shore","NY","11706","4147","Dana Legrande","dlegrande@fsl-li.org","6316634332","","Outpatient","Outpatient Clinic","6316634332","","","","","",""
"Family Service League, Inc.","50440","790 Park Ave","Huntington","Suffolk","NY","11743","4516","Family Recovery Center OP","52084","Suffolk","400 W Main St","Riverhead","NY","11901","2813","Alison Lamonica LCSW","alamonica@fsl-li.org","6317723215","7102","Outpatient","Outpatient Clinic","6317723215","7102","","","","",""
"From The Ashes Inc./Kenneth Peters Ctr","17580","6800 Jericho Turnpike","Syosset","Nassau","NY","11791","4401","Kenneth Peters Center for Recovery OP1","52130","Suffolk","300 Motor Pkwy","Hauppauge","NY","11788","","Ms. Claudia Peters Ragni","claudiakpc@aol.com","6312732221","","Outpatient","Outpatient Clinic","","","","","","",""
"Hope For Youth, Inc.","16320","201 Dixon Ave","Amityville","Suffolk","NY","11701","","Hope For Youth, Inc. OP","52608","Suffolk","201 Dixon Ave","Amityville","NY","11701","2832","Ms. Jaclyn B Marro LCSW","jwetzel@hfyny.org","6317826523","","Outpatient","Outpatient Clinic","","","","","","",""
"Huntington Youth Bureau/Research Inst.","172","423 Park Avenue","Huntington","Suffolk","NY","11743","","Huntington Youth Bureau OP","992","Suffolk","423 Park Ave","Huntington","NY","11743","2803","Mr. Barry Zaks LMSW","bzaks@hdacc.org","6312713591","","Outpatient","Outpatient Clinic","6312713591","","","","","",""
"John T. Mather Hospital","83220","75 North Country Rd","Port Jefferson","Suffolk","NY","11777","2190","Mather OP","50023","Suffolk","100 Highlands Blvd","Port Jefferson","NY","11777","2312","Ms. Alice Miller","amiller34@northwell.edu","6313318200","","Outpatient","Outpatient Clinic","6313318200","","","","","",""
"Long Island Center for Recovery, Inc.","25850","320 W Montauk Hwy","Hampton Bays","Suffolk","NY","11946","","Long Island Center for Recovery IP","51713","Suffolk","320 W Montauk Hwy","Hampton Bays","NY","11946","3525","Ms. Charlene McAleavey","director@longislandcenterrecovery.com","6317283100","102","Inpatient","Inpatient Rehabilitation","6317283100","107","","","","",""
"Long Island Center for Recovery, Inc.","25850","320 W Montauk Hwy","Hampton Bays","Suffolk","NY","11946","","Long Island Center for Recovery MSW-IP","51759","Suffolk","320 W Montauk Hwy","Hampton Bays","NY","11946","3525","Ms. Charlene McAleavey","director@longislandcenterrecovery.com","6317283100","102","Crisis","Med Sup Withdrawal - Inpatient","6317283100","107","","","","",""
"Long Island Community Hospital","85340","101 Hospital Road","Patchogue","Suffolk","NY","11772","","Memorial Hospital Medical Center OP","50101","Suffolk","550 Montauk Hwy","Shirley","NY","11967","","Mr. Brian Matonti CASAC","bmatonti@bmhmc.org","6318541222","","Outpatient","Outpatient Clinic","","","Brookhaven Memorial Hospital Medical Center, Inc. ","365 East Main Street","Patchogue","11772","Suffolk"
"Maryhaven Center of Hope, Inc.","86050","51 Terryville Rd","Port Jefferson Station","Suffolk","NY","11776","1331","Steps to Life OP","52611","Suffolk","240 W Main St","Riverhead","NY","11901","2841","Ms. Jaime Crispin","jaime.crispin@chsli.org","6317274044","","Outpatient","Outpatient Clinic","","","Maryhaven Center of Hope, Inc.","2450 North Wading River Road","Wading River","11792","Suffolk"
